Trajectories
100
,,movedBox:segment11,,,movedBox:segment12,,,movedBox:segment22,,,movedBox:segment32,,,movedBox:segment52,,,movedBox:segment62,,,movedBox:segment72,,,movedBox:segment82,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
552,0,38.7042,-862.338,1401.46,41.6392,-1033.64,1396.28,161.383,-1035.4,1396.56,157.549,-854.353,1402.2,17.4501,-856.105,1239.7,21.8452,-1028.41,1237.02,181.785,-1028.93,1236.18,177.726,-854.656,1240.14
553,0,37.785,-870.435,1401.63,40.649,-1041.93,1396.74,160.427,-1043.52,1397.01,156.544,-862.559,1402.57,16.7354,-864.407,1239.9,21.1856,-1036.62,1237.17,181.042,-1037.06,1236.59,177.017,-863.07,1240.69
554,0,36.6586,-878.64,1401.96,39.7273,-1050.07,1397.09,159.55,-1051.47,1397.51,155.473,-870.7,1403.15,16.162,-872.386,1240.11,20.5494,-1044.82,1237.51,180.489,-1045.22,1237.23,176.226,-871.07,1241.18
555,0,35.5907,-886.757,1402.28,38.7857,-1057.99,1397.26,158.637,-1059.51,1398.27,154.322,-878.463,1403.66,15.459,-880.471,1240.31,20.0149,-1052.97,1237.78,179.945,-1053.08,1237.91,175.559,-878.976,1241.95
556,0,34.4494,-894.574,1402.33,37.854,-1065.94,1397.49,157.594,-1067.2,1398.73,153.199,-886.415,1404.35,14.8808,-888.409,1240.26,19.595,-1060.89,1237.85,179.601,-1061.19,1238.89,175.008,-886.466,1242.23
557,0,33.2595,-902.328,1402.4,36.8895,-1073.73,1397.65,156.686,-1074.85,1399.38,152.048,-893.909,1404.67,14.2798,-896.228,1240.21,19.1935,-1068.87,1238,179.241,-1068.64,1239.28,174.393,-894.574,1242.97
558,0,32.162,-909.862,1402.25,36.0324,-1081.24,1397.84,155.847,-1082.32,1400.03,150.89,-901.207,1404.93,13.7917,-904.292,1240.19,18.8516,-1076.79,1238.2,178.749,-1076.44,1240.11,173.787,-902.231,1243.33
559,0,31.1153,-917.264,1402.03,35.1818,-1088.41,1397.85,154.975,-1089.44,1400.54,149.89,-908.393,1405.12,13.2505,-911.866,1239.77,18.5275,-1084.46,1238.24,178.51,-1083.7,1240.44,173.461,-909.786,1243.56
560,0,30.4175,-924.229,1401.84,34.4365,-1095.67,1398.38,154.269,-1096.64,1401.29,149.14,-915.581,1405.29,12.9848,-919.337,1239.55,18.3806,-1091.84,1238.39,178.133,-1091.67,1241.58,172.963,-917.316,1243.79
561,0,30.0404,-931.206,1401.95,34.0108,-1102.61,1399.01,153.809,-1103.64,1401.95,148.728,-922.455,1405.28,12.6895,-926.947,1239.79,17.7925,-1099.39,1239.18,177.77,-1098.95,1241.98,172.601,-924.733,1243.91
562,0,29.8732,-938.071,1402.28,33.6073,-1109.28,1399.59,153.423,-1110.44,1402.4,148.521,-929.32,1405.31,12.1711,-934.126,1239.87,17.331,-1106.49,1239.71,177.25,-1106.25,1242.42,172.389,-931.976,1243.81
563,0,29.9293,-944.435,1402.35,33.562,-1115.84,1400.34,153.323,-1117.08,1402.99,148.665,-936.01,1405.37,12.1123,-940.976,1240,16.8832,-1113.75,1240.74,176.814,-1113.58,1243,172.218,-939.548,1243.99
564,0,30.0602,-950.895,1402.7,33.5543,-1122.32,1401.15,153.358,-1123.56,1403.39,148.723,-942.453,1405.28,11.6003,-947.875,1240.35,16.4853,-1120.46,1241.38,176.426,-1120.37,1243.23,171.728,-946.141,1243.74
565,0,30.1776,-957.11,1403.07,33.7701,-1128.3,1401.7,153.568,-1129.67,1403.65,148.953,-948.524,1405.04,11.3556,-954.359,1240.63,16.1522,-1127.02,1242.08,176.045,-1126.89,1243.38,171.47,-952.933,1243.63
566,0,30.4111,-963.168,1403.34,33.9845,-1134.42,1402.51,153.865,-1135.73,1404.05,149.111,-954.599,1405,10.9368,-960.952,1241.11,15.8117,-1133.5,1242.99,175.701,-1133.71,1244.11,170.99,-959.203,1243.41
567,0,30.5962,-969.002,1403.73,34.2666,-1140.41,1403.3,154.087,-1141.55,1404.33,149.316,-960.42,1405.02,10.5718,-966.994,1241.52,15.6147,-1139.58,1243.65,175.504,-1139.43,1243.92,170.597,-965.211,1243.28
568,0,30.7517,-974.689,1404.05,34.6087,-1146.03,1403.83,154.496,-1147.18,1404.64,149.486,-966.044,1405.05,10.1393,-973.09,1242,15.4278,-1145.62,1244.41,175.234,-1145.26,1244.13,170.237,-971.028,1243.2
569,0,30.9147,-980.141,1404.38,34.8922,-1151.57,1404.47,154.662,-1152.61,1404.91,149.599,-971.569,1405.15,10.1147,-978.58,1242.09,15.2367,-1151.49,1245.13,175.158,-1151.08,1244.48,170.057,-976.882,1243.35
570,0,31.0026,-985.705,1404.89,35.0773,-1157.06,1405.15,154.809,-1157.99,1405.32,149.711,-976.78,1405.15,9.76298,-984.504,1242.85,15.1,-1156.99,1245.6,175.139,-1156.68,1244.92,169.794,-982.281,1243.28
571,0,31.1705,-990.757,1405.07,35.1747,-1162.23,1405.62,155.052,-1163.17,1405.53,149.881,-982.019,1405.34,9.57904,-989.829,1243.19,14.9782,-1162.44,1246.19,174.766,-1161.82,1244.87,169.575,-987.612,1243.36
572,0,31.2874,-995.913,1405.51,35.3005,-1167.39,1406.12,155.049,-1168.15,1405.76,149.988,-987.236,1405.64,9.6355,-994.892,1243.47,14.8032,-1167.7,1246.76,174.767,-1167.04,1245.21,169.766,-993.061,1243.79
573,0,31.3229,-1001.11,1406.03,35.3284,-1172.36,1406.39,155.03,-1173.47,1406.27,149.994,-992.241,1405.85,9.44972,-1000.07,1243.95,14.7607,-1172.54,1246.99,174.712,-1172.29,1245.64,169.573,-998.148,1243.98
574,0,31.287,-1005.82,1406.3,35.2493,-1177.35,1406.78,155.164,-1178.22,1406.32,150.088,-997.159,1406.2,9.34909,-1004.89,1244.36,14.7105,-1177.42,1247.26,174.642,-1177.38,1246.08,169.406,-1002.74,1244.08
575,0,31.3252,-1010.89,1406.78,35.2617,-1182.14,1406.93,155.088,-1183.12,1406.58,150.068,-1002.07,1406.56,9.43259,-1009.39,1244.56,14.7092,-1182.08,1247.44,174.519,-1181.7,1245.92,169.319,-1007.29,1244.38
576,0,31.1711,-1015.58,1407.02,35.2164,-1187.09,1407.14,154.976,-1187.97,1406.68,149.887,-1006.83,1407.01,9.3304,-1014.19,1245.12,14.6,-1186.77,1247.66,174.585,-1186.12,1245.96,169.464,-1012.33,1245.19
577,0,31.0759,-1020.32,1407.45,35.3012,-1191.81,1407.15,155.069,-1192.5,1406.72,149.787,-1011.5,1407.43,9.1837,-1018.61,1245.47,14.6658,-1191.33,1247.83,174.561,-1190.35,1245.95,169.24,-1016.4,1245.41
578,0,30.8426,-1025.14,1407.92,35.414,-1196.34,1407.01,155.195,-1197.16,1406.81,149.576,-1016.07,1407.86,9.22672,-1022.59,1245.53,14.7325,-1195.69,1247.81,174.739,-1194.97,1246.52,169.022,-1020.55,1245.88
579,0,30.6984,-1029.93,1408.48,35.366,-1201.08,1407.06,155.17,-1201.78,1406.92,149.395,-1020.53,1408.28,8.92894,-1027.2,1246.3,14.7885,-1199.97,1247.76,174.816,-1199.1,1246.6,168.913,-1024.82,1246.53
580,0,30.5821,-1034.28,1408.71,35.3924,-1205.81,1407.15,155.198,-1206.01,1406.74,149.222,-1025.03,1408.87,8.8168,-1031.48,1246.86,14.9108,-1203.96,1247.57,174.797,-1203.03,1246.52,168.738,-1028.73,1246.96
581,0,30.3114,-1038.84,1409.21,35.4398,-1210.26,1407.1,155.215,-1210.45,1406.76,149.039,-1029.41,1409.36,8.71029,-1035.37,1247.21,14.9264,-1207.98,1247.43,174.742,-1206.6,1246.18,168.769,-1032.67,1247.39
582,0,30.0521,-1043.08,1409.43,35.303,-1214.47,1406.86,155.004,-1214.76,1406.72,148.889,-1033.71,1409.86,8.53926,-1039.26,1247.61,14.897,-1211.92,1247.38,174.666,-1210.27,1245.92,168.521,-1036.4,1247.84
583,0,29.9605,-1047.39,1409.81,35.1214,-1218.85,1406.85,154.962,-1218.76,1406.45,148.635,-1037.72,1410.11,8.38072,-1043.01,1247.78,14.8685,-1215.77,1247.26,174.58,-1213.84,1245.73,168.432,-1040.06,1248.22
584,0,29.7226,-1051.53,1410.04,35.0132,-1222.87,1406.61,154.945,-1222.8,1406.45,148.411,-1041.76,1410.46,8.38315,-1046.63,1247.86,14.8191,-1219.49,1247.07,174.734,-1217.85,1246.14,168.306,-1043.55,1248.49
585,0,29.4945,-1055.39,1410.04,34.8594,-1226.65,1406.2,154.587,-1226.65,1406.31,148.156,-1045.64,1410.61,8.41965,-1050.41,1248.02,14.7944,-1223.12,1246.79,174.846,-1221.49,1246.12,168.363,-1047.44,1248.85
586,0,29.3507,-1058.95,1409.89,34.517,-1230.3,1405.83,154.16,-1230.59,1406.37,147.994,-1049.51,1410.76,8.39077,-1054.11,1248.06,14.8442,-1226.42,1246.26,174.751,-1225.09,1246.11,168.408,-1051.1,1249
587,0,29.2177,-1062.56,1409.8,34.2275,-1233.93,1405.63,154.009,-1234.19,1406.21,147.898,-1053.24,1410.87,8.39939,-1057.46,1247.87,14.7486,-1230.02,1246.13,174.532,-1228.75,1246.15,168.488,-1054.61,1249.01
588,0,29.17,-1066.04,1409.65,34.0458,-1237.33,1405.47,153.819,-1237.97,1406.3,147.92,-1056.96,1410.97,8.5137,-1060.98,1247.94,14.6118,-1233.38,1245.96,174.521,-1232.36,1246.03,168.736,-1058.17,1249.06
589,0,29.2857,-1069.44,1409.63,33.8913,-1240.7,1405.39,153.554,-1241.54,1406.29,148.058,-1060.33,1410.81,8.71146,-1064.31,1247.89,14.4301,-1236.71,1245.94,174.388,-1235.61,1245.68,168.725,-1061.64,1248.94
590,0,29.4993,-1072.68,1409.57,33.6796,-1243.95,1405.32,153.457,-1244.86,1406.09,148.19,-1063.75,1410.71,8.89107,-1067.45,1247.68,14.3906,-1239.83,1245.66,174.209,-1238.95,1245.39,168.832,-1065.19,1248.87
591,0,29.6261,-1075.63,1409.33,33.4655,-1247.03,1405.24,153.398,-1248.05,1405.8,148.378,-1067.13,1410.48,8.9443,-1070.56,1247.43,14.2666,-1242.94,1245.56,174.084,-1242.65,1245.48,169.231,-1068.89,1248.74
592,0,29.9676,-1078.6,1409.09,33.3947,-1250.05,1405.31,153.253,-1251.43,1405.8,148.679,-1070.3,1410.08,9.17207,-1073.49,1247.15,13.9905,-1246.14,1245.66,173.955,-1246.35,1245.6,169.41,-1072.14,1248.23
593,0,30.4741,-1081.65,1409.03,33.4076,-1252.87,1405.33,153.097,-1254.62,1405.73,149.239,-1073.47,1409.77,9.74589,-1076.35,1246.75,13.7609,-1249.14,1245.74,173.67,-1249.74,1245.38,169.841,-1075.67,1247.98
594,0,30.9999,-1084.31,1408.83,33.5158,-1255.59,1405.37,153.114,-1257.64,1405.46,149.733,-1076.57,1409.48,10.0319,-1079.52,1246.88,13.6149,-1252.13,1245.92,173.48,-1253.15,1245.28,170.067,-1079,1247.63
595,0,31.3892,-1086.99,1408.73,33.6996,-1258.41,1405.59,153.385,-1260.55,1405.3,150.311,-1079.48,1409.11,10.1008,-1082.45,1246.98,13.5395,-1254.97,1246.09,173.421,-1256.46,1245.41,170.227,-1082.33,1247.34
596,0,31.8431,-1089.71,1408.77,33.9193,-1261.07,1405.75,153.773,-1263.41,1405.42,150.76,-1082.27,1408.87,9.99683,-1085.18,1246.83,13.5152,-1257.74,1246.18,173.413,-1259.51,1245.34,170.109,-1085.12,1246.83
597,0,32.2498,-1092.25,1408.66,34.1387,-1263.66,1405.96,154.012,-1266.06,1405.47,151.144,-1085.03,1408.73,10.1801,-1088.06,1246.81,13.4627,-1260.69,1246.52,173.399,-1262.28,1245.08,170.407,-1088.05,1246.56
598,0,32.4742,-1094.68,1408.5,34.3658,-1266.15,1406.07,154.136,-1268.56,1405.57,151.272,-1087.44,1408.45,10.1154,-1091.3,1247.18,13.5931,-1263.42,1246.7,173.407,-1264.9,1245,170.474,-1090.65,1246.33
599,0,32.6182,-1097.12,1408.4,34.4857,-1268.59,1406.26,154.217,-1270.95,1405.71,151.29,-1089.89,1408.37,10.3307,-1093.75,1246.78,13.7535,-1266.18,1246.89,173.689,-1267.61,1245.21,170.584,-1093.52,1246.38
600,0,32.5176,-1099.58,1408.41,34.5298,-1271,1406.44,154.199,-1273.41,1406.16,151.279,-1092.28,1408.38,10.4999,-1096.39,1246.66,13.8751,-1268.81,1247.04,173.771,-1270.21,1245.58,170.517,-1095.97,1246.24
601,0,32.3851,-1101.89,1408.27,34.4119,-1273.26,1406.55,154.078,-1275.81,1406.46,151.158,-1094.61,1408.52,10.8381,-1098.35,1245.92,13.9023,-1271.4,1247.22,173.783,-1272.76,1245.89,170.761,-1098.78,1246.62
602,0,32.1548,-1104.04,1408.04,34.0573,-1275.44,1406.48,153.827,-1277.99,1406.7,151.058,-1096.83,1408.57,10.9208,-1100.91,1245.88,14.1635,-1273.78,1247.15,174.095,-1275.57,1246.63,171.177,-1101.39,1246.87
603,0,31.8362,-1106.19,1407.65,33.6615,-1277.67,1406.56,153.464,-1280.17,1407.05,150.748,-1099.14,1408.74,11.2766,-1103.21,1245.55,14.3413,-1276.06,1246.98,174.298,-1278.07,1247.15,171.297,-1103.67,1246.94
604,0,31.5993,-1108.14,1407.28,33.1826,-1279.84,1406.61,153.005,-1282.33,1407.45,150.404,-1101.21,1408.89,11.6574,-1105.52,1245.13,14.5713,-1278.25,1246.69,174.42,-1280.27,1247.4,171.723,-1106.06,1247.29
605,0,31.2862,-1110.15,1406.9,32.7449,-1281.78,1406.44,152.462,-1284.56,1407.96,150.029,-1103.31,1408.91,12.0723,-1107.77,1244.58,14.7888,-1280.56,1246.56,174.583,-1282.39,1247.53,172.173,-1108.55,1247.49
606,0,30.9346,-1112.17,1406.51,32.2865,-1283.69,1406.27,151.962,-1286.68,1408.54,149.784,-1105.36,1409.01,12.5162,-1109.87,1243.85,14.9707,-1282.77,1246.28,174.899,-1284.85,1248.17,172.661,-1110.86,1247.71
607,0,30.7419,-1114.06,1406.17,31.7112,-1285.51,1406.09,151.521,-1288.7,1409.09,149.6,-1107.46,1409.23,13.0109,-1112.06,1243.54,15.1435,-1285,1246.23,174.972,-1287.27,1248.75,173.138,-1113.3,1247.89
608,0,30.7601,-1115.97,1406.01,31.3669,-1287.43,1406.29,151.136,-1290.84,1409.56,149.609,-1109.66,1409.51,13.6345,-1114.2,1243.36,15.3683,-1287.05,1246.3,175.282,-1289.71,1249.5,173.662,-1115.61,1248.25
609,0,30.9547,-1117.78,1406.1,31.0641,-1289.22,1406.61,150.842,-1292.78,1409.94,149.757,-1111.58,1409.66,14.2121,-1116.25,1243.37,15.4865,-1289.02,1246.53,175.506,-1292.32,1250.45,174.174,-1118.04,1248.42
610,0,31.2374,-1119.57,1406.17,30.9822,-1290.87,1406.82,150.579,-1294.92,1410.53,150.101,-1113.67,1409.85,14.8517,-1118.26,1243.43,15.7452,-1291,1246.82,175.489,-1294.58,1250.67,174.795,-1120.41,1248.75
611,0,31.6506,-1121.13,1406.17,30.8652,-1292.45,1407.14,150.542,-1297.14,1411.22,150.704,-1115.82,1410.16,15.5553,-1120.12,1243.46,15.8027,-1292.84,1247.07,175.526,-1296.97,1251.06,175.612,-1123.19,1249.06
612,0,32.4078,-1122.82,1406.43,30.8741,-1294.22,1407.72,150.321,-1299.4,1411.85,151.345,-1118.15,1410.5,16.347,-1122.06,1243.79,15.7095,-1294.71,1247.74,175.4,-1299.52,1251.63,176.2,-1125.58,1249.34
613,0,33.1373,-1124.57,1406.81,30.7933,-1295.88,1408.27,150.306,-1301.47,1412.16,152.014,-1120.24,1410.72,17.0064,-1123.96,1244.24,15.5779,-1296.43,1248.13,175.318,-1302.31,1252.52,176.797,-1128.15,1249.64
614,0,33.8411,-1126.27,1407.17,30.6986,-1297.6,1408.79,150.197,-1303.58,1412.45,152.722,-1122.43,1410.97,17.4748,-1125.59,1244.58,15.3642,-1298.06,1248.62,174.991,-1304.62,1252.8,177.282,-1130.5,1249.87
615,0,34.3524,-1127.84,1407.5,30.7104,-1299.27,1409.21,150.165,-1305.69,1412.68,153.34,-1124.67,1411.23,17.6685,-1127.22,1244.99,15.0192,-1299.8,1249.06,174.659,-1306.83,1252.89,177.477,-1132.47,1249.8
616,0,34.9399,-1129.53,1407.77,30.7313,-1300.81,1409.31,150.229,-1307.75,1412.75,153.896,-1126.46,1411.1,17.8286,-1128.54,1244.95,14.6646,-1301.42,1249.52,174.322,-1308.88,1252.87,177.615,-1134.54,1249.72
617,0,35.3849,-1131.15,1407.96,30.8815,-1302.53,1409.68,150.366,-1309.65,1412.64,154.366,-1128.42,1410.97,17.7247,-1130.39,1245.56,14.2377,-1303.14,1249.87,173.973,-1310.61,1252.35,177.827,-1136.49,1249.68
618,0,35.807,-1132.79,1408.14,30.977,-1304.31,1410.06,150.557,-1311.51,1412.61,154.751,-1130.29,1410.91,17.7591,-1132.1,1245.7,14.068,-1304.72,1249.99,173.681,-1312.55,1252.33,177.85,-1138.56,1249.53
619,0,36.171,-1134.52,1408.32,31.0905,-1305.83,1410.33,150.683,-1313.12,1412.57,155.135,-1132.01,1410.66,17.8138,-1133.84,1245.74,13.8914,-1306.5,1250.37,173.462,-1314.46,1252.29,177.767,-1140.61,1249.41
620,0,36.5911,-1136.08,1408.41,31.1985,-1307.32,1410.58,150.771,-1314.88,1412.68,155.552,-1133.8,1410.5,17.9437,-1135.64,1245.8,13.5933,-1308.35,1250.78,173.047,-1316.39,1252.14,177.568,-1142.65,1248.94
621,0,36.9669,-1137.51,1408.32,31.1378,-1308.7,1410.94,150.72,-1316.66,1412.87,155.972,-1135.53,1410.21,18.1263,-1137.43,1245.72,13.2392,-1310.17,1251.34,172.715,-1318.75,1252.44,177.666,-1144.9,1248.72
622,0,37.4945,-1138.7,1408.14,31.0228,-1310.11,1411.48,150.532,-1318.62,1413.36,156.574,-1137.43,1410.02,18.411,-1139.35,1245.88,12.8692,-1311.91,1251.78,172.297,-1321.2,1252.71,177.964,-1147.37,1248.51
623,0,38.1407,-1140.15,1408.13,30.577,-1311.45,1411.99,150.107,-1320.53,1413.68,157.207,-1139.58,1409.99,18.8271,-1141.09,1245.91,12.4292,-1313.62,1252.39,171.83,-1323.79,1253.26,178.723,-1150.19,1248.47
624,0,38.8066,-1141.52,1408.2,30.2321,-1312.69,1412.48,149.623,-1322.53,1414.12,157.819,-1141.63,1409.98,19.4829,-1142.61,1245.91,11.9857,-1315.15,1252.76,171.457,-1326.58,1254.01,179.179,-1152.48,1248.35
625,0,39.4259,-1142.99,1408.3,29.7182,-1314.01,1412.83,149.059,-1324.54,1414.7,158.383,-1143.55,1410.07,20.1074,-1144.29,1246,11.7261,-1316.43,1252.96,171.024,-1328.87,1254.33,179.949,-1155.02,1248.58
626,0,39.8208,-1144.24,1408.35,29.1989,-1315.35,1413.14,148.58,-1326.41,1415.06,158.794,-1145.57,1410.27,20.8573,-1145.74,1246.07,11.4342,-1317.96,1253.27,170.59,-1330.9,1254.62,180.582,-1157.47,1249.02
627,0,40.015,-1145.63,1408.4,28.7912,-1316.78,1413.34,148.192,-1328.21,1415.46,159.09,-1147.5,1410.69,21.4156,-1147.27,1246.12,11.3231,-1319.4,1253.48,170.406,-1332.86,1254.86,181.215,-1159.44,1249.4
628,0,40.0323,-1147.08,1408.37,28.5094,-1318.23,1413.37,147.773,-1330.12,1416.02,159.029,-1149.34,1411.13,21.7366,-1148.81,1246.15,11.4432,-1321.03,1253.64,170.624,-1334.87,1255.63,181.72,-1161.41,1250
629,0,39.9386,-1148.71,1408.5,28.3159,-1319.75,1413.28,147.49,-1331.75,1416.41,158.862,-1150.84,1411.43,22.0345,-1150.57,1246.26,11.7308,-1322.64,1253.55,171.006,-1336.83,1256.53,182.034,-1163.1,1250.49
630,0,39.5578,-1150.47,1408.53,28.2637,-1321.3,1413.24,147.334,-1333.24,1416.73,158.572,-1152.39,1411.75,22.2631,-1152.17,1246.09,12.0146,-1324.37,1253.62,171.327,-1338.34,1256.89,182.279,-1164.48,1250.79
631,0,39.2863,-1152.16,1408.6,28.2564,-1322.87,1413.19,147.253,-1334.63,1416.94,158.414,-1153.78,1411.9,22.4955,-1153.92,1246.18,12.3553,-1326.06,1253.58,171.626,-1339.82,1257.19,182.362,-1165.89,1250.81
632,0,39.2605,-1153.84,1408.67,28.2412,-1324.53,1413.24,147.278,-1336.19,1417.16,158.31,-1155.33,1412.08,22.5935,-1155.66,1246.2,12.611,-1327.65,1253.48,171.801,-1341.17,1257.12,182.55,-1167.39,1251.09
633,0,39.4971,-1155.29,1408.61,28.1521,-1326.11,1413.43,147.24,-1337.85,1417.35,158.533,-1157.05,1412.34,22.8216,-1157.02,1246.05,12.6886,-1329.09,1253.43,171.875,-1342.96,1257.49,182.895,-1169.45,1251.54
634,0,39.8988,-1156.72,1408.62,28.0396,-1327.6,1413.6,147.155,-1339.75,1417.61,158.99,-1158.88,1412.28,23.1367,-1158.5,1246.07,12.5258,-1330.63,1253.67,171.683,-1344.82,1257.38,183.146,-1171.78,1251.7
635,0,40.5173,-1158.03,1408.64,27.9818,-1329.06,1413.84,147.161,-1341.51,1417.45,159.545,-1160.76,1412.22,23.4783,-1159.86,1246.28,12.2059,-1331.93,1253.88,171.349,-1346.71,1257.25,183.245,-1173.37,1251.45
636,0,41.2921,-1159.5,1408.92,28.0023,-1330.4,1414.04,147.154,-1343.46,1417.44,160.436,-1162.78,1412.31,23.828,-1161.16,1246.54,11.8965,-1333.07,1253.97,170.924,-1348.56,1256.92,183.446,-1175.36,1251.12
637,0,42.142,-1160.8,1409.07,28.1311,-1331.73,1414.27,147.157,-1345.33,1417.27,161.192,-1164.65,1412.19,24.1287,-1162.33,1246.71,11.6458,-1334.21,1254.17,170.484,-1350.43,1256.76,183.787,-1177.22,1251
638,0,42.8851,-1162.24,1409.26,28.3839,-1333.12,1414.49,147.408,-1347.08,1417.13,161.868,-1166.37,1412.03,24.3962,-1163.64,1247.05,11.3727,-1335.57,1254.46,170.227,-1352.06,1256.45,184.199,-1179.06,1250.88
639,0,43.4359,-1163.68,1409.53,28.7534,-1334.55,1414.69,147.676,-1348.66,1417.01,162.457,-1167.97,1411.96,24.6171,-1165.11,1247.49,11.2277,-1336.83,1254.73,170.061,-1353.57,1256.22,184.357,-1180.53,1250.81
640,0,43.7606,-1165.08,1409.7,29.067,-1335.88,1414.77,148.004,-1350.09,1416.9,162.94,-1169.29,1411.78,24.8388,-1166.32,1247.59,11.2034,-1338.19,1254.86,170.104,-1354.91,1255.95,184.546,-1181.92,1250.61
641,0,44.0245,-1166.32,1409.73,29.4972,-1337.19,1414.85,148.4,-1351.22,1416.57,163.245,-1170.7,1411.72,24.9075,-1167.6,1247.72,11.2876,-1339.51,1255.1,170.148,-1356.12,1255.75,184.664,-1183.2,1250.43
642,0,44.2926,-1167.5,1409.8,29.8653,-1338.36,1414.89,148.862,-1352.36,1416.43,163.506,-1171.91,1411.69,25.0087,-1168.78,1247.75,11.4607,-1340.69,1255.1,170.334,-1357.31,1255.67,184.678,-1184.68,1250.72
643,0,44.6009,-1168.55,1409.83,30.2414,-1339.27,1414.73,149.17,-1353.47,1416.45,163.788,-1172.91,1411.52,25.0814,-1169.89,1247.89,11.6034,-1341.76,1255.26,170.509,-1358.34,1255.56,184.723,-1185.82,1250.52
644,0,45.1191,-1169.58,1409.95,30.5965,-1340.26,1414.9,149.486,-1354.44,1416.42,164.243,-1173.92,1411.39,25.1672,-1170.84,1247.86,11.7498,-1342.77,1255.45,170.647,-1359.57,1255.61,184.832,-1186.65,1250.17
645,0,45.6741,-1170.5,1410.17,30.8756,-1341.03,1415.03,149.8,-1355.41,1416.35,164.679,-1174.87,1411.21,25.3883,-1171.67,1247.9,11.7365,-1343.57,1255.54,170.675,-1360.72,1255.8,184.933,-1187.61,1249.99
646,0,46.2283,-1171.21,1410.14,31.0299,-1341.68,1415.07,149.969,-1356.28,1416.22,165.153,-1175.68,1411.03,25.5631,-1172.44,1248.04,11.6745,-1344.21,1255.58,170.596,-1361.66,1255.65,185.116,-1188.54,1249.86
647,0,46.7181,-1171.84,1410.06,31.0581,-1342.31,1415.1,149.973,-1357.09,1416.09,165.67,-1176.58,1410.88,25.8538,-1173.08,1247.98,11.6467,-1344.77,1255.51,170.537,-1362.57,1255.48,185.545,-1189.75,1249.67
648,0,47.066,-1172.32,1409.77,31.0044,-1342.79,1414.81,149.862,-1357.86,1415.87,166.049,-1177.45,1410.64,26.2603,-1173.64,1247.89,11.6295,-1345.17,1255.21,170.399,-1363.43,1255.26,185.909,-1190.54,1249.44
649,0,47.3629,-1172.68,1409.39,30.8921,-1343.14,1414.42,149.782,-1358.55,1415.55,166.295,-1178.15,1410.36,26.6259,-1174.06,1247.55,11.6101,-1345.46,1254.77,170.305,-1364.07,1254.88,186.302,-1191.34,1249.22
650,0,47.6648,-1172.96,1408.81,30.7949,-1343.48,1413.9,149.628,-1359.22,1415.1,166.605,-1178.86,1410.08,27.0465,-1173.99,1246.82,11.6053,-1345.7,1254.32,170.277,-1364.61,1254.41,186.731,-1192.02,1248.9
651,0,47.9615,-1173.27,1408.39,30.7569,-1343.85,1413.28,149.609,-1359.8,1414.6,166.936,-1179.51,1409.73,27.3898,-1174.17,1246.43,11.5795,-1345.87,1253.73,170.24,-1364.96,1253.65,187.098,-1192.48,1248.51
652,0,48.2718,-1173.63,1407.99,30.744,-1344.23,1412.66,149.653,-1360.37,1413.86,167.184,-1180.05,1409.33,27.7032,-1174.25,1246.04,11.6435,-1345.95,1253.05,170.363,-1365.35,1253.18,187.478,-1192.78,1248.19
653,0,48.42,-1173.89,1407.39,30.8172,-1344.54,1411.8,149.651,-1360.88,1413.26,167.391,-1180.48,1408.89,27.9918,-1174.22,1245.47,11.7918,-1345.93,1252.21,170.518,-1365.5,1252.4,187.648,-1192.85,1247.67
654,0,48.6725,-1174.26,1406.86,30.956,-1344.73,1410.84,149.804,-1361.13,1412.25,167.549,-1180.83,1408.32,28.2955,-1174.16,1244.7,12.0193,-1345.76,1251.02,170.687,-1365.61,1251.48,187.952,-1192.79,1246.81
655,0,48.8571,-1174.55,1406.17,31.1144,-1344.97,1409.78,149.964,-1361.33,1411.27,167.682,-1181.02,1407.51,28.3968,-1174.32,1244.06,12.1099,-1346.04,1250.33,170.796,-1365.86,1250.83,187.965,-1192.72,1245.88
656,0,48.9667,-1174.97,1405.51,31.3574,-1345.31,1409,150.164,-1361.55,1410.15,167.768,-1181.3,1406.6,28.4686,-1174.41,1243.23,12.2268,-1346.11,1249.31,170.835,-1365.89,1249.57,187.932,-1192.72,1245.08
657,0,49.1808,-1175.24,1404.69,31.6056,-1345.67,1408.13,150.431,-1361.78,1409.09,168.044,-1181.51,1405.61,28.4691,-1174.75,1242.6,12.2851,-1346.24,1248.35,170.875,-1365.96,1248.44,188.056,-1193.01,1244.06
658,0,49.4488,-1175.49,1403.84,31.8207,-1346.04,1407.34,150.578,-1362.18,1407.99,168.225,-1181.81,1404.63,28.5065,-1174.88,1241.87,12.1998,-1346.52,1247.55,170.798,-1365.96,1247.04,188.059,-1193.14,1243
659,0,49.5889,-1175.75,1402.91,32.0227,-1346.33,1406.18,150.742,-1362.44,1406.67,168.472,-1182.1,1403.5,28.4989,-1174.89,1241.01,12.0584,-1346.62,1246.58,170.801,-1366.23,1245.94,188.04,-1193.59,1242.47
