Trajectories
100
,,benjamin:piedDroit1,,,benjamin:piedDroit2,,,benjamin:piedGauche1,,,benjamin:piedGauche2,,,benjamin:tibiaGauche2,,,benjamin:tibiaDroite2,,,benjamin:cuisseDroite2,,,benjamin:cuisseGauche2,,,benjamin:ventreGauche1,,,benjamin:torse2,,,benjamin:epauleDroite2,,,benjamin:epauleGauche2,,,benjamin:brasGauche2,,,benjamin:brasDroit2,,,benjamin:avantBrasDroit2,,,benjamin:avantBrasGauche2,,,benjamin:tete1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
811,0,116.556,-494.844,76.1851,48.5242,-608.357,126.774,106.245,-215.479,135.023,170.174,-106.182,95.4185,57.1836,-250.43,523.975,153.932,-531.524,471.895,206.494,-435.38,917.859,-17.0862,-329.065,950.926,112.083,-352.236,1132.49,107.152,-364.118,1325.74,279.952,-527.067,1433.31,-117.082,-377.239,1454.24,-333.34,-380.938,1199.94,412.538,-646.458,1146.07,547.384,-530.456,977.818,-426.272,-221.218,1053.64,99.4115,-405.704,1754.9
812,0,116.684,-494.665,75.6936,49.0943,-607.288,127.059,106.835,-214.931,134.568,170.904,-105.969,93.7871,58.9375,-244.912,524.277,156.519,-525.985,472.533,207.993,-430.128,918.035,-15.0214,-323.153,951.704,114.492,-346.568,1133.09,109.336,-358.515,1326.55,280.098,-523.583,1434.46,-115.257,-368.949,1454.19,-331.717,-368.856,1200.54,410.544,-649.808,1149.52,550.653,-540,980.997,-422.171,-206.282,1055.84,100.142,-398.993,1755.27
813,0,116.832,-494.224,74.9121,49.6983,-606.349,127.378,107.586,-214.426,134.011,171.636,-105.827,92.5156,60.6845,-239.527,524.356,158.857,-520.222,472.877,209.665,-425.192,918.552,-13.0697,-316.998,952.859,116.772,-341.087,1133.53,112.439,-351.165,1327.83,280.173,-520.373,1435.9,-113.443,-360.638,1454.34,-329.876,-356.646,1201.08,408.151,-652.805,1152.38,553.467,-549.879,984.635,-418.006,-191.651,1057.87,100.964,-392.58,1755.82
814,0,116.946,-493.806,74.0921,50.3315,-605.667,127.583,108.29,-213.949,133.471,172.191,-105.652,91.2254,62.9012,-234.439,524.481,161.614,-514.537,473.486,210.962,-420.066,919.301,-11.0874,-310.813,953.698,118.919,-335.674,1134.22,114.418,-347.507,1327.64,280.094,-516.833,1437.29,-111.508,-352.631,1454.69,-327.928,-344.964,1201.77,405.384,-655.579,1155.59,555.544,-559.354,988.196,-413.251,-176.806,1059.96,101.857,-385.828,1756.32
815,0,117.101,-493.311,73.2022,51.4338,-603.908,128.677,109.05,-213.618,132.977,172.642,-105.628,90.1143,65.3527,-229.544,524.243,164.723,-508.764,474.174,212.475,-414.445,920.008,-9.34896,-304.356,954.301,121.191,-330.512,1134.95,117.366,-339.442,1329.33,279.841,-513.489,1438.8,-109.539,-344.221,1454.93,-325.714,-333.105,1202.22,402.393,-658.302,1158.82,557.184,-568.732,992.026,-408.539,-162.791,1062,102.544,-379.341,1756.97
816,0,117.304,-492.861,72.347,52.5598,-601.738,129.928,109.26,-215.669,130.917,173.113,-105.738,89.2707,67.8673,-225.165,523.671,168.265,-502.501,475.178,213.992,-408.902,920.952,-7.40682,-297.45,954.966,123.527,-325.219,1135.66,119.21,-336.739,1329.5,279.818,-510.301,1440.65,-107.596,-336.118,1455.43,-323.46,-321.508,1202.7,399.012,-660.786,1162.14,558.167,-577.974,995.775,-403.658,-148.661,1063.72,103.29,-372.682,1757.58
817,0,117.632,-492.439,71.7299,53.5494,-600.384,130.674,110.47,-213.444,131.897,173.486,-105.712,88.6129,70.5042,-221.003,523.111,172.32,-496.529,475.991,215.643,-403.327,921.745,-5.53959,-290.896,955.249,125.733,-319.836,1136.47,121.505,-331.318,1330.41,279.541,-507.512,1442.41,-105.559,-327.593,1455.66,-320.998,-310.073,1203.2,395.509,-663.003,1165.45,558.637,-587.107,999.691,-398.637,-135.098,1065.41,104.055,-365.937,1758.33
818,0,118.034,-492.209,71.3857,55.1668,-598.228,131.947,111.208,-213.222,131.535,173.866,-105.892,88.1207,72.7345,-217.17,522.476,176.751,-490.226,476.934,217.175,-398.063,922.669,-3.36366,-285.016,955.101,127.988,-314.503,1137.4,123.877,-325.988,1331.28,279.033,-504.405,1444.21,-103.697,-319.21,1456.02,-318.535,-298.524,1203.47,391.887,-665.091,1168.85,558.778,-596.279,1003.77,-393.451,-121.455,1066.89,104.788,-359.296,1759.03
819,0,118.514,-491.962,70.8857,57.0545,-596.149,133.083,111.705,-213.052,131.177,174.156,-105.672,87.4838,74.6685,-213.818,521.795,181.415,-483.363,477.73,218.723,-393.025,924.007,-1.40627,-278.087,955.238,130.086,-309.312,1138.16,126.039,-320.871,1332.25,278.213,-500.645,1445.55,-101.792,-311.468,1456.59,-315.985,-287.305,1203.91,388.077,-666.921,1172.19,558.432,-604.881,1007.78,-388.013,-108.043,1068.17,105.623,-352.761,1759.87
820,0,118.922,-491.667,70.1809,73.4216,-595.414,134.118,111.932,-212.969,130.876,174.344,-105.474,86.9839,76.0964,-210.648,521.073,186.611,-476.24,478.68,220.2,-388.835,924.673,0.578754,-272.002,954.975,132.206,-304.264,1138.92,128.205,-315.853,1333.23,277.689,-497.724,1447.25,-99.9543,-302.987,1456.9,-313.35,-275.907,1204.09,384.246,-668.33,1175.49,557.312,-613.178,1011.73,-382.573,-95.2082,1069.32,106.467,-345.856,1760.5
821,0,119.32,-491.27,69.3561,90.0361,-593.236,135.545,111.974,-212.81,130.668,174.48,-105.367,86.4528,77.1134,-207.747,520.242,192.519,-469.117,479.832,222.539,-383.184,926.176,2.59938,-265.328,955.298,134.315,-298.748,1139.7,130.317,-310.759,1334.14,276.704,-494.522,1449.13,-98.0631,-294.736,1457.41,-310.703,-264.793,1204.19,380.293,-669.823,1178.96,556.123,-621.495,1015.79,-376.799,-82.2169,1070.25,107.303,-339.453,1761.22
822,0,119.629,-490.959,68.4643,108.555,-590.013,136.447,111.974,-212.605,130.519,174.523,-105.118,85.8435,78.0541,-204.792,519.438,198.968,-461.56,480.661,224.321,-377.806,927.863,4.59267,-259.348,954.965,136.166,-293.167,1140.73,132.189,-305.495,1335.23,275.925,-492.013,1450.99,-96.1746,-286.569,1457.88,-307.867,-253.726,1204.27,376.192,-670.911,1182.22,554.175,-629.219,1019.53,-371.083,-69.7941,1071,108.073,-332.757,1761.95
823,0,120.047,-490.616,67.7307,126.884,-584.524,137.066,111.951,-212.343,130.389,174.643,-104.742,85.1307,78.5382,-201.872,518.712,206.278,-453.559,481.609,226.058,-372.677,929.34,6.46413,-253.007,955.051,138.163,-287.525,1141.7,134.504,-298.315,1336.92,274.644,-488.889,1452.52,-94.3582,-278.053,1458.23,-305.046,-242.785,1204.2,371.97,-672.031,1185.57,552.033,-636.795,1023.64,-365.443,-57.6767,1071.44,108.951,-326.546,1762.6
824,0,120.53,-490.318,67.0204,141.749,-577.003,137.947,111.943,-212.047,130.19,174.835,-104.391,84.3192,78.9174,-199.008,517.955,214.097,-445.396,482.515,227.245,-367.125,931.161,8.34293,-247.254,954.852,140.374,-281.98,1142.52,136.008,-294.942,1337.12,273.395,-485.809,1453.85,-92.5921,-270.207,1458.72,-302.315,-232.071,1204.02,367.651,-672.751,1188.71,549.622,-644.291,1027.6,-359.518,-45.5874,1071.78,109.687,-320.316,1763.12
825,0,121.261,-490.08,66.6063,152.362,-568.684,139.427,112.004,-211.7,130.022,174.966,-104.056,83.6463,79.3186,-196.057,517.343,222.371,-436.833,483.536,228.957,-361.013,932.826,10.1261,-241.753,954.818,142.536,-276.371,1143.33,137.777,-289.946,1337.82,271.946,-482.438,1455.26,-90.8221,-261.998,1458.92,-299.226,-221.547,1203.84,363.111,-673.509,1191.84,546.821,-651.334,1031.53,-353.718,-33.9914,1072.06,110.475,-314.042,1763.54
826,0,121.959,-489.665,66.0056,160.559,-559.955,140.83,112.094,-211.38,129.807,175.077,-103.893,83.1518,79.6948,-193.169,516.631,230.661,-427.411,484.255,230.41,-355.455,934.4,11.8526,-236.073,954.602,144.736,-270.895,1144,139.644,-284.742,1338.36,270.705,-479.886,1456.83,-88.9947,-253.964,1459,-296.386,-211.099,1203.37,358.614,-674.054,1194.67,543.759,-658.552,1035.6,-347.953,-22.5137,1072.06,111.396,-307.881,1763.73
827,0,122.813,-488.996,64.9216,167.16,-551.235,141.458,112.266,-211.078,129.587,175.129,-103.681,82.7023,80.0762,-190.459,515.929,239.717,-417.474,484.502,231.627,-351.817,934.789,13.5633,-230.795,954.416,147.03,-265.801,1144.36,141.43,-279.502,1339.19,269.251,-476.67,1458.04,-87.0499,-245.856,1458.81,-293.471,-200.728,1202.87,353.905,-674.509,1197.47,540.145,-664.472,1039.08,-342.288,-11.2472,1071.76,112.183,-301.72,1763.9
828,0,123.561,-488.473,63.5728,171.124,-543.33,142.801,112.402,-210.671,129.403,175.141,-103.579,82.2027,80.5583,-187.828,515.36,249.215,-406.906,484.61,232.959,-347.226,935.919,15.3865,-225.1,954.245,149.365,-260.53,1144.74,143.328,-274.206,1339.59,267.973,-473.551,1459.13,-85.2535,-237.991,1458.61,-290.542,-190.974,1202.28,349.286,-674.57,1200.09,536.77,-670.484,1042.71,-336.69,-0.531534,1071.35,112.85,-295.365,1763.76
829,0,124.547,-488.105,62.4628,173.099,-536.442,145.071,112.644,-210.349,129.202,175.169,-103.346,81.8587,80.9039,-185.559,514.609,258.552,-395.93,484.997,234.583,-341.357,937.526,17.4508,-219.543,953.754,151.774,-255.517,1145.08,145.202,-269.62,1339.74,266.654,-470.375,1459.99,-83.3196,-230.355,1458.31,-287.563,-181.049,1201.49,344.506,-674.924,1202.74,533.096,-676.365,1046.01,-330.787,10.34,1070.65,113.579,-289.751,1763.78
830,0,125.783,-486.933,61.3734,174.191,-529.681,146.921,112.847,-210.085,129.064,175.191,-103.181,81.5546,81.2058,-183.304,513.914,267.488,-384.891,485.606,236.329,-337.421,938.101,19.683,-214.299,953.078,154.349,-250.613,1145.25,147.012,-265.166,1339.87,265.464,-467.038,1460.71,-81.3949,-222.92,1457.79,-284.529,-171.375,1200.55,339.765,-674.816,1204.97,529.078,-681.802,1049.35,-325.441,20.3598,1069.98,114.11,-283.734,1763.61
831,0,126.965,-485.414,59.6644,174.759,-523.059,148.742,112.527,-212.229,127.218,175.286,-103.001,81.2626,81.5152,-181.105,513.414,276.553,-373.141,486.353,238.012,-334.038,938.989,21.9704,-208.712,952.286,157.031,-245.844,1145.48,148.931,-260.75,1340.02,264.337,-464.112,1461.67,-79.4677,-215.594,1457.04,-281.479,-161.675,1199.59,335.187,-674.653,1207.13,524.883,-686.926,1052.42,-320.076,30.2837,1069.18,114.793,-277.758,1763.41
832,0,129.017,-483.994,58.9112,174.584,-517.461,151.755,112.746,-212.045,127.045,175.319,-102.87,81.0117,81.8054,-178.888,512.764,284.951,-361.959,487.568,239.965,-329.267,940.716,24.1936,-203.873,951.391,159.861,-241.243,1145.46,150.851,-256.653,1339.92,263.305,-460.761,1462.04,-77.4029,-208.396,1456.48,-278.443,-152.521,1198.64,330.6,-674.429,1209.31,520.753,-691.95,1055.31,-314.726,39.8164,1068.17,115.467,-271.529,1763.25
833,0,131.044,-482.062,57.3414,174.199,-511.748,154.45,112.866,-211.843,126.98,175.39,-102.672,80.7644,82.0606,-177.09,512.039,293.242,-350.193,489.353,241.583,-325.143,942.05,26.4789,-199.067,951.047,162.933,-236.83,1145.53,152.803,-252.735,1339.85,262.725,-458.188,1463.17,-75.3045,-201.484,1455.62,-275.081,-143.363,1197.44,326.081,-673.953,1211.28,516.181,-696.731,1058.32,-309.338,49.0702,1067.15,116.053,-265.33,1763.08
834,0,133.814,-480.023,56.413,173.849,-506.566,157.406,113.01,-211.747,126.871,175.424,-102.618,80.5581,82.4954,-175.18,511.341,300.746,-338.596,491.478,243.297,-321.102,943.012,28.6887,-194.426,950.36,165.918,-232.786,1145.42,154.761,-248.606,1340.13,261.994,-454.584,1463.75,-73.3265,-195.713,1454.71,-272.198,-134.701,1196.57,321.628,-673.371,1213.33,511.642,-700.943,1060.92,-303.859,58.3082,1066.1,116.833,-259.116,1762.86
835,0,137.646,-476.62,54.6211,173.632,-500.758,160.204,113.137,-211.62,126.793,175.474,-102.565,80.4651,82.941,-173.385,510.696,307.651,-327.016,493.659,245.216,-316.155,944.473,30.9921,-189.996,950.036,168.537,-228.707,1145.59,156.655,-244.103,1340.43,261.461,-451.603,1464.61,-71.298,-189.268,1454.08,-269.048,-126.561,1195.63,317.195,-672.812,1215.4,507.096,-704.814,1063.41,-298.423,66.574,1065.15,117.437,-253.061,1762.76
836,0,142.864,-472.534,53.2038,174.29,-494.834,163.267,113.221,-211.521,126.704,175.471,-102.539,80.3794,83.4776,-171.395,509.98,314.232,-315.261,496.497,246.975,-311.274,946.186,33.1119,-185.445,949.586,170.86,-225.343,1145.65,158.499,-240.096,1340.5,261.057,-448.151,1465.47,-69.4188,-182.682,1454.18,-265.65,-118.705,1194.58,312.831,-671.842,1217.35,502.335,-708.649,1066,-293.518,74.1125,1064.05,118.374,-246.638,1762.57
837,0,149.378,-467.916,55.0146,175.143,-489.15,168.222,113.367,-211.277,126.739,175.485,-102.505,80.3166,84.0154,-169.898,509.187,320.517,-303.881,499.55,249.108,-304.208,949.123,35.0968,-181.564,949.167,173,-221.754,1145.98,160.105,-236.061,1340.74,260.747,-444.875,1466.41,-67.5387,-177.483,1453.59,-262.742,-111.635,1193.84,308.599,-670.81,1219.32,497.352,-712.312,1068.51,-288.195,81.1705,1062.89,119.406,-240.258,1762.68
838,0,157.137,-461.961,58.9108,176.99,-483.278,172.732,113.469,-211.042,126.742,175.483,-102.504,80.2418,84.5207,-168.205,508.678,326.483,-292.717,502.77,250.32,-300.498,950.509,36.7019,-177.273,949.094,174.775,-219.186,1146.01,161.635,-232.456,1341.39,260.532,-441.838,1467.57,-65.7816,-171.475,1453.88,-259.619,-104.984,1192.97,304.409,-669.497,1221.25,492.271,-715.658,1070.86,-283.044,88.2981,1061.95,120.556,-233.713,1762.6
839,0,166.087,-454.792,63.6387,179.292,-477.055,177.569,113.516,-210.887,126.727,175.435,-102.476,80.2265,84.9346,-166.674,508.061,331.953,-281.933,506.233,252.147,-296.055,952.057,38.5013,-172.983,948.9,176.295,-215.734,1146.54,163.178,-228.34,1341.98,260.456,-438.306,1468.5,-64.0555,-166.092,1453.92,-256.394,-98.8527,1192.09,300.28,-668.111,1223.3,487.086,-718.691,1072.91,-278.299,94.2267,1061.1,121.938,-227.05,1762.65
840,0,175.665,-446.748,68.073,181.86,-470.55,182.149,113.593,-210.679,126.748,175.493,-102.446,80.1943,85.3174,-165.08,507.526,337.324,-271.478,509.609,254.18,-291.521,953.773,40.3144,-168.718,948.618,177.429,-212.371,1147.12,164.747,-224.27,1342.62,260.279,-434.943,1469.54,-62.6029,-160.992,1454.04,-253.235,-93.2073,1191.12,296.246,-666.571,1225.33,482.1,-720.935,1074.43,-273.269,99.5074,1059.85,123.562,-220.394,1762.73
841,0,186.031,-438.592,71.5759,184.879,-464.409,186.153,113.646,-210.609,126.674,175.435,-102.461,80.1265,85.5106,-163.986,506.944,342.306,-261.655,512.392,256.162,-286.916,955.714,42.1932,-164.351,948.203,178.621,-209.598,1147.74,166.16,-220.407,1343.38,260.157,-431.672,1470.77,-61.1274,-156.603,1453.96,-250.02,-87.7842,1189.99,292.348,-664.872,1227.33,476.878,-723.754,1076.76,-268.579,105.431,1059.04,125.333,-213.369,1762.82
842,0,196.779,-428.569,75.2261,188.512,-457.008,190.381,113.689,-210.398,126.678,175.485,-102.412,80.0924,85.6707,-162.8,506.504,346.754,-250.367,516.723,258.223,-282.28,957.784,44.0337,-160.376,947.777,179.8,-206.547,1148.69,167.564,-216.775,1343.98,260.141,-428.714,1471.98,-59.7299,-151.793,1454.28,-247.38,-83.123,1189.12,288.595,-662.931,1229.18,471.808,-725.789,1078.27,-264.197,109.66,1057.66,127.311,-206.496,1762.79
843,0,207.365,-417.904,78.0787,191.554,-449.548,193.875,113.684,-210.31,126.613,175.484,-102.398,80.0045,85.802,-161.535,505.965,350.838,-240.292,520.335,260.231,-277.874,959.804,45.8442,-156.704,947.357,181.009,-203.346,1149.62,169.137,-212.426,1344.99,260.112,-425.407,1473.07,-58.4356,-146.507,1454.71,-244.552,-78.6848,1188.08,285.056,-660.742,1230.88,466.704,-727.371,1079.54,-259.919,114.962,1056.87,129.339,-199.4,1762.61
844,0,218.206,-405.933,79.9232,194.612,-441.311,196.496,113.721,-210.117,126.659,175.468,-102.403,79.9056,85.7426,-160.045,505.529,354.799,-230.434,523.669,262.15,-273.631,961.609,47.315,-153.095,947.09,182.561,-199.736,1150.55,170.726,-208.309,1345.91,260.108,-422.065,1474.08,-56.9793,-142.312,1454.5,-241.632,-73.9576,1186.77,281.572,-658.81,1232.85,461.595,-729.165,1081.09,-255.941,118.366,1055.09,131.47,-192.742,1762.37
845,0,229.027,-393.869,81.4669,197.751,-433.371,198.862,113.693,-210.059,126.587,175.487,-102.354,79.8033,85.7308,-158.649,505.001,358.424,-220.714,526.944,264.158,-269.494,963.352,48.9471,-149.601,946.39,184.075,-195.645,1151.36,172.151,-204.789,1346.61,260.112,-418.789,1475.01,-55.7068,-137.846,1454.56,-239.081,-69.9027,1185.59,278.144,-656.766,1234.53,456.621,-729.946,1082.05,-252.417,123.151,1054.06,133.906,-185.507,1762.03
846,0,240.223,-380.352,82.2677,200.91,-424.596,200.463,113.669,-209.895,126.584,175.11,-102.197,79.653,85.8416,-156.858,504.751,361.622,-211.402,530.202,265.975,-265.421,964.828,50.6899,-145.938,945.997,185.761,-191.753,1151.95,173.643,-200.992,1347.29,260.45,-415.15,1475.84,-54.317,-133.261,1454.46,-236.592,-66.1353,1184.39,275.023,-654.416,1236.16,451.773,-731.292,1083.39,-248.917,126.631,1052.42,136.245,-178.439,1761.49
847,0,251.414,-365.946,82.9359,204.017,-415.412,201.688,113.657,-209.754,126.582,175.232,-102.237,79.4753,85.8238,-155.466,504.26,364.633,-202.14,533.123,267.915,-261.258,966.279,52.5028,-142.058,945.077,187.557,-187.969,1152.49,175.28,-196.764,1347.83,260.813,-412.181,1476.65,-52.8441,-128.348,1454.33,-234.346,-62.4965,1183.08,271.736,-652.24,1237.68,446.828,-732.017,1084.38,-245.716,129.764,1050.71,138.44,-171.666,1760.98
848,0,262.666,-350.43,83.5777,211.946,-402.612,199.52,113.597,-209.687,126.525,175.799,-102.408,78.9641,85.8868,-153.656,503.831,367.226,-193.1,535.877,269.73,-257.496,967.428,54.3082,-137.917,943.952,189.322,-184.172,1152.87,176.854,-192.952,1348.1,261.228,-408.419,1477.16,-51.5253,-124.158,1453.91,-232.194,-59.1275,1181.69,268.696,-649.616,1238.89,442.166,-731.994,1084.92,-242.796,133.318,1048.84,140.997,-164.643,1760.21
849,0,273.817,-333.675,84.4562,220.618,-388.537,197.57,113.555,-209.631,126.446,175.303,-103.458,78.2629,86.0599,-151.993,503.247,369.505,-184.167,538.365,271.486,-253.241,968.564,55.9058,-133.842,943.06,191.058,-179.933,1153.1,178.294,-189.024,1347.97,261.904,-404.632,1477.52,-50.2252,-119.339,1453.72,-230.228,-55.9948,1180.21,265.577,-647.126,1240.14,437.306,-732.349,1085.85,-240.37,133.853,1045.73,143.426,-157.762,1759.52
850,0,285.024,-316.193,84.8127,228.781,-373.972,195.008,113.534,-209.468,126.477,175.311,-103.376,78.2515,86.1763,-150.553,502.672,371.537,-175.568,540.646,273.31,-249.047,969.349,57.4059,-130.188,942.239,192.703,-175.855,1153.09,179.778,-185.308,1348.1,262.653,-400.747,1477.75,-48.7806,-115.135,1452.85,-228.236,-53.2391,1178.69,262.803,-644.256,1241.1,432.822,-732.209,1086.56,-238.344,136.936,1043.87,145.867,-151.245,1758.58
851,0,295.972,-297.954,84.7884,237.404,-359.839,191.277,113.514,-209.395,126.39,175.274,-103.357,78.1129,86.3556,-148.974,502.209,373.203,-166.973,542.619,275.151,-244.817,970.277,58.8364,-126.798,941.839,194.584,-172.222,1152.92,181.441,-181.08,1347.98,263.565,-396.91,1477.96,-47.401,-110.809,1452.38,-226.65,-50.9672,1177.24,259.871,-641.49,1242.03,428.461,-731.486,1086.78,-236.426,138.99,1041.53,148.455,-144.446,1757.68
852,0,306.981,-278.985,84.3881,245.984,-343.531,188.619,113.508,-209.268,126.38,175.279,-103.295,78.092,86.6716,-147.371,501.687,374.473,-158.962,544.309,276.861,-240.704,971.014,60.4247,-123.596,941.531,196.122,-168.546,1152.76,182.977,-176.721,1347.75,264.621,-393.407,1478.36,-45.9807,-106.258,1451.67,-224.677,-48.6325,1175.5,257.115,-638.457,1242.86,424.035,-730.618,1087.04,-234.912,139.918,1038.46,151.006,-137.498,1756.65
853,0,317.637,-259.556,83.8348,254.786,-327.843,184.606,113.512,-209.275,126.282,175.288,-103.249,78.0169,86.9463,-145.738,501.121,375.552,-151.205,545.707,278.553,-236.635,971.527,61.992,-120.141,941.138,197.785,-164.661,1152.4,184.43,-173.116,1347.46,265.775,-389.207,1478.36,-44.7331,-102.101,1451.05,-222.726,-46.4442,1173.53,254.65,-635.107,1243.66,419.705,-729.757,1087.49,-233.027,139.893,1034.88,153.583,-131.028,1755.67
854,0,328.233,-239.309,83.1971,263.462,-311.324,180.486,113.548,-209.168,126.26,175.292,-103.245,77.9933,87.3004,-144.194,500.707,376.321,-143.626,546.826,280.327,-232.6,971.764,63.3615,-116.939,940.717,199.235,-160.863,1152.11,186.035,-169.342,1346.91,267.229,-384.836,1478.42,-43.3092,-97.7374,1450.35,-221.169,-45.0972,1171.89,252.263,-631.524,1244.31,415.55,-728.647,1087.79,-232.005,141.269,1032.17,156.226,-124.01,1754.39
855,0,338.654,-218.532,82.9935,272.191,-294.681,176.185,113.533,-209.102,126.189,175.282,-103.241,77.9322,87.7805,-142.784,500.202,376.661,-136.498,547.739,282.066,-228.439,972.05,64.7898,-113.654,940.212,200.641,-156.997,1151.58,187.489,-164.698,1346.59,268.839,-380.283,1478.35,-42.0278,-93.5746,1449.65,-219.372,-43.3071,1169.86,249.984,-627.83,1245.01,411.424,-727.14,1087.88,-231.176,141.292,1028.83,158.772,-117.231,1753.42
856,0,348.63,-197.181,82.6939,280.734,-276.872,172.006,113.874,-207.535,127.177,175.268,-103.198,77.8983,88.3381,-141.169,499.708,376.883,-129.514,548.281,283.787,-224.364,972.243,66.1447,-110.073,939.912,202.012,-153.103,1151.37,189.148,-160.729,1346.16,270.632,-376.12,1478.54,-40.746,-89.4796,1448.93,-217.939,-42.5982,1168.22,247.937,-623.986,1245.72,407.366,-725.301,1087.76,-229.838,140.078,1024.84,161.568,-110.915,1752.16
857,0,357.745,-173.876,83.7378,289.496,-259.246,167.617,113.888,-207.468,127.104,175.293,-103.188,77.8753,88.8879,-139.588,499.234,376.763,-122.72,548.617,285.387,-220.261,972.318,67.5458,-106.899,939.233,203.579,-148.798,1150.92,190.665,-156.074,1345.5,272.431,-371.431,1478.56,-39.4255,-85.26,1448.21,-216.173,-41.5305,1166.1,246.074,-620.148,1246.52,403.372,-723.099,1087.4,-228.518,141.044,1021.76,164.25,-104.335,1750.99
858,0,367.176,-151.702,84.3247,297.949,-240.668,163.701,113.556,-208.845,126.053,175.243,-103.198,77.8083,89.5189,-138.085,498.758,376.134,-116.537,548.488,287.026,-215.915,972.422,68.8712,-103.289,938.78,205.025,-144.833,1150.53,192.332,-152.167,1345.03,274.496,-366.792,1478.55,-38.08,-81.1028,1447.33,-214.821,-41.2857,1164.42,244.408,-616.141,1247.27,399.587,-720.561,1086.82,-228.671,139.365,1018,166.869,-98.4824,1749.61
859,0,375.926,-128.837,85.4263,306.471,-221.893,159.816,113.918,-207.321,127.016,175.238,-103.149,77.8495,90.0849,-136.631,498.249,375.513,-110.433,548.157,288.53,-211.96,972.291,70.3585,-99.9895,938.104,206.485,-140.856,1150.03,194.007,-147.572,1344.42,276.715,-361.808,1478.42,-36.7065,-76.967,1446.43,-213.23,-40.7629,1162.36,243.146,-611.663,1247.86,395.738,-717.743,1086.13,-228.154,137.698,1014.04,169.5,-92.0001,1748.41
860,0,384.171,-106.167,86.5615,314.789,-203.14,156.297,113.918,-207.25,126.968,175.26,-103.146,77.815,90.6612,-135.171,497.731,374.536,-104.597,547.469,290.372,-207.921,972.092,71.7838,-96.3562,937.584,208.035,-136.723,1149.54,195.728,-143.395,1343.78,278.967,-357.207,1478.44,-35.286,-72.9182,1445.53,-211.867,-40.7925,1160.4,242.038,-607.349,1248.66,392.013,-714.592,1085.07,-227.882,135.946,1009.95,172.201,-85.6076,1747.31
861,0,392.171,-83.0948,88.4698,322.897,-183.907,153.072,113.912,-207.16,126.917,175.254,-103.161,77.8037,91.0811,-133.437,497.311,373.628,-98.8553,546.712,292.011,-203.877,972.052,73.3447,-92.8735,936.99,209.794,-132.509,1149.09,197.646,-138.678,1343.25,281.298,-351.941,1478.3,-33.888,-68.9049,1444.5,-210.623,-41.2309,1158.77,241.242,-602.719,1249.28,388.56,-711.686,1084.39,-227.676,133.769,1006.11,174.759,-79.4194,1745.92
